frame_id,center_x,center_y,nb_points,center_x_smooth,center_y_smooth
797,652.378173828125,353.4926452636719,11,652.410400390625,353.4926452636719
798,652.410400390625,353.5181884765625,11,652.4033203125,353.5181884765625
799,652.3163452148438,354.0240478515625,11,652.4033203125,354.0240478515625
800,652.4033203125,354.0875549316406,11,652.410400390625,354.0875549316406
801,652.6867065429688,354.1641540527344,11,652.6867065429688,354.0875549316406
802,653.1417236328125,354.2070617675781,11,653.1417236328125,354.0875549316406
803,653.2830810546875,353.9750061035156,11,653.2830810546875,353.9750061035156
804,653.2861328125,353.92510986328125,11,653.2861328125,353.92510986328125
805,653.3141479492188,353.5592956542969,11,653.3141479492188,353.5592956542969
806,653.339111328125,353.49444580078125,11,653.3348999023438,353.49444580078125
807,653.3348999023438,353.4712829589844,11,653.339111328125,353.4712829589844
808,653.8151245117188,352.99847412109375,11,653.8151245117188,352.99847412109375
809,653.9828491210938,352.91241455078125,11,653.9828491210938,352.91241455078125
810,654.48828125,352.7093811035156,11,654.48828125,352.7093811035156
811,654.5032958984375,352.5655517578125,11,654.5032958984375,352.5655517578125
812,654.7739868164062,352.5302734375,11,654.7042846679688,352.5302734375
813,654.7042846679688,352.4465026855469,11,654.7042846679688,352.4465026855469
814,654.7113037109375,352.4064025878906,11,654.7042846679688,352.4064025878906
815,654.3944091796875,352.2919006347656,11,654.3944091796875,352.2919006347656
816,654.0239868164062,352.228515625,11,654.0239868164062,352.228515625
817,653.69140625,352.2160949707031,11,653.69140625,352.2160949707031
818,653.0933227539062,352.1554870605469,11,653.0933227539062,352.1554870605469
819,652.4644165039062,352.1512756347656,11,652.4644165039062,352.1512756347656
820,651.548828125,351.9229736328125,11,651.548828125,351.9229736328125
821,650.4402465820312,351.78228759765625,11,650.4402465820312,351.78228759765625
822,649.4468383789062,351.6072082519531,11,649.4468383789062,351.6072082519531
823,648.8530883789062,351.5245361328125,11,648.8530883789062,351.5245361328125
824,648.267822265625,351.43804931640625,11,648.267822265625,351.43804931640625
825,647.052978515625,351.3216552734375,11,647.052978515625,351.3216552734375
826,645.7567138671875,351.25250244140625,11,645.7567138671875,351.25250244140625
827,644.55029296875,351.1479797363281,11,644.55029296875,351.1479797363281
828,643.4439697265625,351.0535583496094,11,643.4439697265625,351.0535583496094
829,642.3250122070312,350.94683837890625,11,642.3250122070312,350.94683837890625
830,641.0223999023438,350.8250427246094,11,641.0223999023438,350.8250427246094
831,640.0160522460938,350.69256591796875,11,640.0160522460938,350.69256591796875
832,639.1251831054688,350.4055480957031,11,639.1251831054688,350.43292236328125
833,638.1773681640625,350.43292236328125,11,638.1773681640625,350.4055480957031
834,637.1093139648438,350.3268737792969,11,637.1093139648438,350.3268737792969
835,636.01416015625,350.2806091308594,11,636.01416015625,350.2806091308594
836,635.4605102539062,350.153076171875,11,635.4605102539062,350.153076171875
837,634.6419677734375,350.10211181640625,11,634.6419677734375,350.1300964355469
838,634.010986328125,350.1300964355469,11,634.010986328125,350.10211181640625
839,633.3099975585938,350.0748291015625,11,633.3099975585938,350.0748291015625
840,632.5405883789062,350.0382385253906,11,632.5405883789062,350.0382385253906
841,631.7391357421875,349.78173828125,11,631.7391357421875,349.78173828125
842,630.8927612304688,349.60223388671875,11,630.8927612304688,349.6225891113281
843,630.3980712890625,349.6225891113281,11,630.3980712890625,349.60223388671875
844,629.9589233398438,349.4130859375,11,629.9758911132812,349.4130859375
845,629.9758911132812,349.1532897949219,11,629.9589233398438,349.1532897949219
846,629.8642578125,348.92822265625,11,629.8642578125,348.92822265625
847,629.8330688476562,348.69940185546875,11,629.8535766601562,348.69940185546875
848,629.8110961914062,348.4222106933594,11,629.8330688476562,348.4222106933594
849,629.8535766601562,348.1014099121094,11,629.8110961914062,348.1014099121094
850,629.294921875,347.31365966796875,11,629.294921875,347.31365966796875
851,628.4697265625,347.0765075683594,11,628.4697265625,347.0765075683594
852,627.455322265625,346.76397705078125,11,627.455322265625,346.76397705078125
853,626.068115234375,346.5080261230469,11,626.068115234375,346.5080261230469
854,624.7127685546875,346.2579040527344,11,624.7127685546875,346.2579040527344
855,623.3771362304688,346.08001708984375,11,623.3771362304688,346.08001708984375
856,621.96923828125,345.8575744628906,11,621.96923828125,345.8575744628906
857,620.0138549804688,345.81402587890625,11,620.0138549804688,345.81402587890625
858,617.7450561523438,345.66259765625,11,617.7450561523438,345.68695068359375
859,615.5762329101562,345.68695068359375,11,615.5762329101562,345.66259765625
860,613.373291015625,345.65478515625,11,613.373291015625,345.65478515625
861,611.3892211914062,345.51556396484375,11,611.3892211914062,345.51556396484375
862,609.5186767578125,345.473876953125,11,609.5186767578125,345.473876953125
863,607.666015625,345.4149475097656,11,607.666015625,345.4149475097656
864,606.685791015625,345.40301513671875,11,606.685791015625,345.40301513671875
865,606.292236328125,345.3616943359375,11,606.292236328125,345.3616943359375
866,605.589599609375,345.2783508300781,11,605.631103515625,345.3037109375
867,605.5798950195312,345.2763977050781,11,605.589599609375,345.3037109375
868,605.631103515625,345.3037109375,11,605.587158203125,345.3037109375
869,605.5836791992188,345.3243713378906,11,605.587158203125,345.3243713378906
870,605.587158203125,345.3540954589844,11,605.631103515625,345.3540954589844
871,605.6917114257812,345.39508056640625,11,605.6917114257812,345.3839111328125
872,606.0511474609375,345.39239501953125,11,606.0511474609375,345.3839111328125
873,606.052978515625,345.3839111328125,11,606.052978515625,345.3839111328125
874,606.6712646484375,345.3783264160156,11,606.6712646484375,345.3783264160156
875,606.9138793945312,345.34765625,11,606.9138793945312,345.34765625
876,608.011474609375,345.339111328125,11,608.011474609375,345.34765625
877,608.9882202148438,345.3082580566406,11,608.9882202148438,345.339111328125
878,609.6595458984375,345.3737487792969,11,609.6595458984375,345.3388671875
879,610.5987548828125,345.3388671875,11,610.5987548828125,345.3082580566406
880,611.5779418945312,345.21533203125,11,611.5779418945312,345.21533203125
881,612.6514892578125,345.1797790527344,11,612.6514892578125,345.2100830078125
882,613.6912231445312,345.2100830078125,11,613.6912231445312,345.19122314453125
883,614.9666137695312,345.19122314453125,11,614.9666137695312,345.18035888671875
884,615.9898071289062,345.18035888671875,11,615.9898071289062,345.18035888671875
885,617.33984375,345.1492919921875,11,617.33984375,345.16143798828125
886,618.36328125,345.16143798828125,11,618.36328125,345.1492919921875
887,619.5778198242188,345.140869140625,11,619.5778198242188,345.140869140625
888,620.7791748046875,345.12884521484375,11,620.7791748046875,345.12884521484375
889,621.9147338867188,345.1239929199219,11,621.9147338867188,345.12884521484375
890,622.8405151367188,345.1207275390625,11,622.8405151367188,345.12884521484375
891,623.7537841796875,345.19805908203125,11,623.7537841796875,345.19805908203125
892,624.7468872070312,345.2484436035156,11,624.7468872070312,345.2484436035156
893,625.768310546875,345.2667236328125,11,625.768310546875,345.2484436035156
894,626.7077026367188,345.2508544921875,11,626.7077026367188,345.2484436035156
895,627.8082275390625,345.2237854003906,11,627.8082275390625,345.2237854003906
896,629.134521484375,345.1401062011719,11,629.134521484375,345.1401062011719
897,629.5985107421875,345.0896911621094,11,629.5985107421875,345.0896911621094
898,630.3477172851562,345.0787658691406,11,630.3477172851562,345.0787658691406
899,630.8146362304688,345.02496337890625,11,630.8146362304688,345.0610656738281
900,631.2345581054688,345.0007629394531,11,631.2345581054688,345.0489196777344
901,631.6268920898438,345.0610656738281,11,631.6268920898438,345.0489196777344
902,632.141845703125,345.0489196777344,11,632.141845703125,345.0610656738281
903,632.9815673828125,345.0625305175781,11,632.9815673828125,345.0625305175781
904,633.5211181640625,345.091552734375,11,633.5211181640625,345.091552734375
905,633.865234375,345.1300354003906,11,633.865234375,345.1047668457031
906,634.3329467773438,345.1047668457031,11,634.3329467773438,345.1047668457031
907,634.9699096679688,345.13739013671875,11,634.9699096679688,345.1047668457031
908,635.420654296875,345.08416748046875,11,635.420654296875,345.09912109375
909,636.1411743164062,345.09912109375,11,636.1411743164062,345.08416748046875
910,636.560791015625,344.9156799316406,11,636.560791015625,344.926513671875
911,637.5294799804688,344.926513671875,11,637.5294799804688,344.9156799316406
912,638.01123046875,344.8585205078125,11,638.01123046875,344.8585205078125
913,638.5992431640625,344.6691589355469,11,638.5992431640625,344.6691589355469
914,638.8626708984375,344.50006103515625,11,638.8626708984375,344.50006103515625
915,639.4102783203125,344.45025634765625,11,639.4102783203125,344.45025634765625
916,640.0824584960938,344.31390380859375,11,640.0824584960938,344.31390380859375
917,640.2611083984375,344.1107482910156,11,640.2611083984375,344.1107482910156
918,640.5884399414062,343.7822265625,11,640.5884399414062,343.7822265625
919,641.0955200195312,343.7113342285156,11,641.0955200195312,343.7113342285156
920,641.2068481445312,343.5313415527344,11,641.2068481445312,343.5313415527344
921,641.49365234375,343.27471923828125,11,641.49365234375,343.27471923828125
922,641.9642944335938,343.12939453125,11,641.9642944335938,343.12939453125
923,642.0032348632812,342.94232177734375,11,642.0032348632812,342.94232177734375
924,642.2974243164062,342.934814453125,11,642.0227661132812,342.934814453125
925,642.0227661132812,342.4493408203125,11,642.2974243164062,342.4493408203125
926,642.387939453125,342.40875244140625,11,642.387939453125,342.40875244140625
927,643.422119140625,341.5133972167969,10,642.762451171875,341.5133972167969
928,643.0081176757812,341.03375244140625,10,642.8480224609375,341.03375244140625
929,642.762451171875,340.888671875,10,642.8480224609375,340.888671875
930,642.8480224609375,340.5781555175781,10,642.762451171875,340.5781555175781
931,642.5663452148438,340.10906982421875,10,642.5663452148438,340.10906982421875
932,642.4098510742188,339.8366394042969,10,642.4098510742188,339.8366394042969
933,642.0341796875,339.52923583984375,10,642.0341796875,339.8366394042969
934,642.006591796875,339.2012939453125,10,642.006591796875,339.52923583984375
935,631.0,341.0,77,631.0,339.2012939453125
936,627.6774291992188,337.994873046875,58,627.6774291992188,337.994873046875
937,626.5675659179688,335.0880126953125,57,626.5675659179688,335.0880126953125
938,626.425537109375,334.07275390625,55,626.425537109375,334.07275390625
939,624.2139282226562,333.9674072265625,54,624.390380859375,333.9783630371094
940,624.390380859375,333.96875,54,624.2139282226562,333.96875
941,623.7791748046875,333.9783630371094,54,623.7791748046875,333.9674072265625
942,623.2802734375,333.918701171875,54,623.2802734375,333.918701171875
943,622.81005859375,333.9072265625,54,622.81005859375,333.918701171875
944,621.2410888671875,333.899169921875,54,621.2410888671875,333.918701171875
945,620.3016357421875,334.0863037109375,54,620.3016357421875,334.0863037109375
946,619.3677978515625,334.31243896484375,54,619.3677978515625,334.1069030761719
947,618.49755859375,334.52545166015625,54,618.49755859375,334.31243896484375
948,617.2703857421875,334.1069030761719,54,617.2703857421875,334.31243896484375
949,615.5662841796875,334.40325927734375,54,615.5662841796875,334.40325927734375
950,614.0926513671875,334.21539306640625,54,614.0926513671875,334.40325927734375
951,612.4698486328125,334.607666015625,54,612.4698486328125,334.607666015625
952,610.7200927734375,334.7247009277344,54,610.7200927734375,334.7247009277344
953,609.2611083984375,334.8402099609375,53,609.2611083984375,334.8402099609375
954,607.6499633789062,335.11553955078125,51,607.6499633789062,335.11553955078125
955,606.5599975585938,335.4517822265625,51,607.6499633789062,335.4517822265625
956,606.0728759765625,335.90484619140625,51,607.6499633789062,335.90484619140625
957,609.72607421875,336.1332092285156,50,609.72607421875,336.1332092285156
958,611.31298828125,336.3198547363281,49,610.3247680664062,336.23748779296875
959,611.9925537109375,336.23748779296875,48,610.3247680664062,336.3198547363281
960,610.3247680664062,336.90814208984375,48,610.3247680664062,336.90814208984375
961,608.5992431640625,337.4976806640625,48,608.5992431640625,337.4976806640625
962,607.9354248046875,338.48419189453125,48,607.9354248046875,338.48419189453125
963,606.8927612304688,339.4649963378906,48,607.1644287109375,339.4649963378906
964,606.4447631835938,339.6397399902344,47,607.1644287109375,339.5903625488281
965,607.1644287109375,340.27984619140625,46,607.1644287109375,339.6307373046875
966,608.5031127929688,339.5903625488281,44,608.5031127929688,339.6307373046875
967,609.4042358398438,339.6307373046875,43,609.4042358398438,339.5903625488281
968,610.5203857421875,338.87841796875,41,610.3931884765625,339.5903625488281
969,611.1912231445312,339.1929931640625,39,610.3931884765625,339.6307373046875
970,610.3931884765625,340.2571716308594,39,610.5203857421875,340.09222412109375
971,610.236572265625,341.0307312011719,39,611.1912231445312,340.09222412109375
972,611.770263671875,340.09222412109375,38,611.770263671875,340.09222412109375
973,612.8460083007812,339.2740783691406,37,612.8460083007812,340.09222412109375
974,613.35107421875,339.99420166015625,36,613.35107421875,340.09222412109375
975,613.4401245117188,341.13055419921875,36,613.390869140625,341.13055419921875
976,613.390869140625,342.3751220703125,36,613.4401245117188,342.3751220703125
977,613.5218505859375,343.63427734375,36,613.5218505859375,343.63427734375
978,613.547119140625,344.96539306640625,36,613.5355224609375,344.96539306640625
979,613.5355224609375,346.1380615234375,36,613.547119140625,346.1380615234375
980,613.58544921875,347.22894287109375,36,613.547119140625,347.22894287109375
981,613.5680541992188,348.3715515136719,36,613.5355224609375,348.3715515136719
982,613.4655151367188,349.0659484863281,36,613.4655151367188,349.0659484863281
983,613.083984375,349.801513671875,36,613.083984375,349.801513671875
984,612.4976806640625,350.3814392089844,36,612.508056640625,350.3814392089844
985,612.508056640625,350.919921875,36,612.4976806640625,350.919921875
986,612.1875,351.5380859375,36,612.1875,351.5380859375
987,611.6043701171875,352.1849365234375,36,611.7930908203125,352.06768798828125
988,611.7930908203125,352.06768798828125,36,611.6043701171875,352.1849365234375
989,611.3125,352.1943664550781,36,611.3125,352.1943664550781
990,611.2882690429688,352.20684814453125,36,611.2882690429688,352.20684814453125
991,611.266357421875,352.22821044921875,36,611.2882690429688,352.22821044921875
992,611.1480712890625,352.36700439453125,36,611.2882690429688,352.36700439453125
993,611.7001342773438,355.0705871582031,35,611.7001342773438,354.8012390136719
994,612.5062866210938,354.8012390136719,35,611.8635864257812,354.8012390136719
995,611.8635864257812,354.8583679199219,35,611.8635864257812,354.8012390136719
996,612.0928344726562,354.6449279785156,35,611.8635864257812,354.6449279785156
997,611.67236328125,354.40863037109375,35,611.67236328125,354.40863037109375
998,611.3360595703125,353.68524169921875,35,611.4324340820312,353.68524169921875
999,611.4324340820312,353.152099609375,35,611.3360595703125,353.152099609375
1000,611.1051635742188,352.8326721191406,35,611.1051635742188,352.8326721191406
1001,610.671630859375,352.2397155761719,35,611.0023193359375,352.2397155761719
1002,610.568115234375,351.7084655761719,35,611.0023193359375,351.7084655761719
1003,611.0023193359375,351.1939697265625,35,611.0023193359375,351.1939697265625
1004,611.5609130859375,350.6062927246094,35,611.5609130859375,350.6062927246094
1005,612.1681518554688,349.80120849609375,35,612.1681518554688,349.80120849609375
1006,613.1156005859375,349.15863037109375,35,613.1156005859375,349.15863037109375
1007,613.8078002929688,348.1317138671875,35,613.8078002929688,348.1317138671875
1008,614.6029052734375,347.3175048828125,35,614.6029052734375,347.3175048828125
1009,615.5183715820312,346.2844543457031,35,615.5183715820312,346.2844543457031
1010,616.439697265625,345.3659362792969,35,616.439697265625,345.3659362792969
1011,616.822509765625,344.185546875,35,616.822509765625,344.185546875
1012,617.8232421875,343.32501220703125,35,617.8232421875,343.32501220703125
1013,618.1319580078125,342.22772216796875,35,618.1319580078125,342.22772216796875
1014,619.5723266601562,341.396484375,35,619.5380249023438,341.396484375
1015,619.5380249023438,341.0411071777344,35,619.5723266601562,341.0519714355469
1016,620.019775390625,341.0519714355469,35,620.019775390625,341.0411071777344
1017,620.9803466796875,340.8733825683594,35,620.9803466796875,340.8733825683594
1018,621.618408203125,340.0762023925781,35,621.618408203125,340.0762023925781
1019,622.0501708984375,339.71807861328125,35,621.7047119140625,339.71807861328125
1020,621.7047119140625,339.2300720214844,35,622.0501708984375,339.2300720214844
1021,623.0228271484375,338.9329528808594,35,623.0228271484375,339.2300720214844
1022,627.5776977539062,338.65130615234375,33,627.5776977539062,339.2300720214844
1023,627.9854125976562,339.88037109375,32,627.9408569335938,339.083740234375
1024,628.0235595703125,339.57025146484375,32,627.9408569335938,339.083740234375
1025,627.9408569335938,339.083740234375,32,627.9854125976562,339.083740234375
1026,627.6548461914062,338.79083251953125,32,627.9408569335938,338.79083251953125
1027,628.0979614257812,338.5831298828125,32,627.9210205078125,338.5831298828125
1028,627.9210205078125,338.2567138671875,32,627.899658203125,338.2567138671875
1029,627.899658203125,338.0078125,32,627.899658203125,338.0078125
1030,627.712158203125,337.8232421875,32,627.712158203125,337.8232421875
1031,627.135009765625,337.4307556152344,32,627.135009765625,337.4307556152344
1032,626.8136596679688,337.3792724609375,32,626.8136596679688,337.3792724609375
1033,626.1484985351562,337.2828369140625,32,626.1484985351562,337.2828369140625
1034,625.550537109375,337.0608215332031,32,625.550537109375,337.073486328125
1035,624.6963500976562,337.073486328125,32,624.6963500976562,337.0608215332031
1036,624.4710693359375,336.80181884765625,32,624.4710693359375,336.80181884765625
1037,623.5206298828125,336.57177734375,32,623.5206298828125,336.57177734375
1038,622.7227783203125,336.23992919921875,32,622.7227783203125,336.23992919921875
1039,621.8753662109375,335.9480285644531,32,621.8753662109375,335.9480285644531
1040,620.8236083984375,335.656005859375,32,620.8236083984375,335.656005859375
1041,619.3134155273438,335.3923034667969,32,619.3134155273438,335.3923034667969
1042,618.089111328125,335.169189453125,32,618.089111328125,335.169189453125
1043,617.1074829101562,334.76995849609375,32,617.1074829101562,334.76995849609375
1044,615.361083984375,334.5346374511719,32,615.361083984375,334.5346374511719
1045,613.933837890625,333.99871826171875,32,613.933837890625,333.99871826171875
1046,612.2662963867188,333.7911376953125,32,612.2974853515625,333.7911376953125
1047,612.2974853515625,333.449951171875,32,612.2662963867188,333.449951171875
1048,610.326904296875,333.04736328125,32,610.326904296875,333.04736328125
1049,608.5127563476562,332.40740966796875,32,608.5127563476562,332.40740966796875
1050,607.8638916015625,331.958740234375,32,607.8638916015625,331.9624328613281
1051,606.489501953125,331.9624328613281,32,606.489501953125,331.958740234375
1052,605.1661376953125,331.6593322753906,32,605.1661376953125,331.6593322753906
1053,604.2931518554688,331.11297607421875,32,604.2931518554688,331.11297607421875
1054,603.2301025390625,330.6543884277344,32,603.2301025390625,330.6543884277344
1055,602.1505126953125,330.1895751953125,32,602.1505126953125,330.1895751953125
1056,601.412109375,329.75238037109375,32,601.412109375,329.75238037109375
1057,599.8741455078125,329.58416748046875,32,599.8741455078125,329.58416748046875
1058,598.8204345703125,329.16259765625,32,598.8204345703125,329.16259765625
1059,598.6158447265625,329.00128173828125,32,598.6158447265625,329.00128173828125
1060,597.7332153320312,328.44110107421875,32,597.7332153320312,328.44110107421875
1061,597.1002807617188,328.18695068359375,32,597.1002807617188,328.3094482421875
1062,596.7913818359375,328.3094482421875,32,596.7913818359375,328.3094482421875
1063,596.4014282226562,328.266845703125,32,596.4158935546875,328.3094482421875
1064,596.4158935546875,328.4549560546875,32,596.4014282226562,328.3926086425781
1065,596.347900390625,328.40509033203125,32,596.347900390625,328.3926086425781
1066,595.7891845703125,328.3926086425781,32,596.001953125,328.3926086425781
1067,596.001953125,328.2907409667969,32,596.001953125,328.2907409667969
1068,595.984619140625,328.04241943359375,32,596.001953125,328.2907409667969
1069,596.1865234375,328.0806884765625,32,596.1865234375,328.13385009765625
1070,596.8310546875,328.3985595703125,32,596.8310546875,328.13385009765625
1071,597.3078002929688,328.13385009765625,32,597.3078002929688,328.25323486328125
1072,598.410400390625,328.2904968261719,32,598.410400390625,328.2904968261719
1073,599.0634155273438,328.25323486328125,32,599.0634155273438,328.2904968261719
1074,600.278564453125,328.3443603515625,32,600.278564453125,328.3443603515625
1075,601.3497314453125,328.43359375,32,601.3497314453125,328.43359375
1076,602.3284912109375,328.4370422363281,32,602.3284912109375,328.4370422363281
1077,603.6009521484375,328.5532531738281,32,603.6009521484375,328.5532531738281
1078,604.7360229492188,328.6328125,32,604.7360229492188,328.6328125
1079,606.138671875,328.83270263671875,32,606.138671875,328.80914306640625
1080,607.0443115234375,328.80914306640625,32,607.0443115234375,328.83270263671875
1081,608.0631103515625,329.01190185546875,32,608.0631103515625,329.01190185546875
1082,609.1287841796875,329.3089904785156,32,609.1287841796875,329.3089904785156
1083,610.0931396484375,329.429443359375,32,610.0931396484375,329.429443359375
1084,611.2199096679688,329.62420654296875,32,611.2199096679688,329.62420654296875
1085,612.4293212890625,329.82244873046875,32,612.4293212890625,329.82244873046875
1086,613.5888671875,330.1427001953125,32,613.5888671875,330.1427001953125
1087,614.810302734375,330.34478759765625,32,614.810302734375,330.34478759765625
1088,615.3899536132812,330.57080078125,32,615.3899536132812,330.57080078125
1089,616.2806396484375,330.8992919921875,32,616.2806396484375,330.8992919921875
1090,617.2188720703125,330.99609375,32,617.2188720703125,330.99609375
1091,618.3326416015625,331.3983154296875,32,618.3326416015625,331.3983154296875
1092,619.014404296875,331.79095458984375,32,619.014404296875,331.79095458984375
1093,619.7774658203125,332.209228515625,32,619.7774658203125,332.209228515625
1094,620.6088256835938,332.74462890625,32,620.6088256835938,332.74462890625
1095,621.0447998046875,333.0103759765625,32,621.0447998046875,333.0103759765625
1096,622.0487060546875,333.53924560546875,32,622.0487060546875,333.53924560546875
1097,622.4190673828125,334.04248046875,32,622.4190673828125,334.04248046875
1098,622.9600830078125,334.3930969238281,32,622.9600830078125,334.3930969238281
1099,624.0037841796875,334.76898193359375,32,624.0037841796875,334.76898193359375
1100,624.4571533203125,335.2056884765625,32,624.4571533203125,335.2056884765625
1101,625.3115234375,335.58795166015625,32,625.3115234375,335.58795166015625
1102,626.0343017578125,335.98590087890625,32,626.0343017578125,335.98590087890625
1103,627.0511474609375,336.38232421875,32,627.0511474609375,336.38232421875
1104,627.67431640625,336.918701171875,32,627.67431640625,336.918701171875
1105,628.4901123046875,337.2746887207031,32,628.4901123046875,337.2746887207031
1106,629.4000854492188,337.8535461425781,32,629.4000854492188,337.677978515625
1107,630.1405029296875,337.677978515625,32,630.1405029296875,337.677978515625
1108,630.763671875,337.67889404296875,32,630.763671875,337.677978515625
1109,631.43701171875,337.5374755859375,32,631.43701171875,337.5374755859375
1110,632.40625,337.41607666015625,32,632.40625,337.41607666015625
1111,633.0189208984375,337.362060546875,32,633.0189208984375,337.362060546875
1112,633.8136596679688,337.2152099609375,32,633.8136596679688,337.2152099609375
1113,634.4749755859375,337.1626892089844,32,634.4749755859375,337.19903564453125
1114,635.0018310546875,337.19903564453125,32,635.0018310546875,337.1626892089844
1115,635.11181640625,337.1499938964844,32,635.11181640625,337.1499938964844
1116,635.5606689453125,337.01416015625,32,635.5606689453125,337.01416015625
1117,635.9251098632812,336.8294677734375,32,635.9251098632812,336.8294677734375
1118,636.21630859375,336.7898864746094,32,636.0045166015625,336.7898864746094
1119,636.1715087890625,336.677734375,32,636.0045166015625,336.717041015625
1120,636.0045166015625,336.717041015625,32,636.0045166015625,336.677734375
1121,635.9572143554688,336.5179443359375,32,636.0045166015625,336.5179443359375
1122,635.9434814453125,336.4854736328125,32,635.9572143554688,336.4854736328125
1123,636.03564453125,336.36041259765625,32,635.9434814453125,336.37799072265625
1124,635.8801879882812,336.37799072265625,32,635.8801879882812,336.36041259765625
1125,635.550537109375,336.14605712890625,32,635.5675048828125,336.14605712890625
1126,635.438720703125,335.93853759765625,32,635.550537109375,336.0367431640625
1127,635.5675048828125,336.0367431640625,32,635.550537109375,335.93853759765625
1128,635.5264282226562,335.9051513671875,32,635.5675048828125,335.91705322265625
1129,636.0191040039062,335.91705322265625,32,636.0191040039062,335.9051513671875
1130,636.257080078125,335.6982421875,32,636.257080078125,335.6982421875
1131,636.482421875,335.4888916015625,32,636.3876342773438,335.4888916015625
1132,636.4930419921875,335.41650390625,32,636.3876342773438,335.41650390625
1133,636.3876342773438,335.34796142578125,32,636.3876342773438,335.34796142578125
1134,636.2598266601562,335.32879638671875,32,636.2598266601562,335.34796142578125
1135,635.5796508789062,335.31121826171875,32,635.5796508789062,335.34796142578125
1136,635.0335693359375,335.4390869140625,32,635.0335693359375,335.3779296875
1137,634.0465698242188,335.38037109375,32,635.0335693359375,335.38037109375
1138,632.92333984375,335.3779296875,32,634.6397094726562,335.4390869140625
1139,635.7382202148438,336.1944580078125,31,634.0465698242188,336.1038513183594
1140,634.6397094726562,336.1038513183594,31,633.175537109375,336.1038513183594
1141,633.175537109375,336.2339782714844,31,633.175537109375,336.1038513183594
1142,631.849365234375,336.0697021484375,31,631.849365234375,336.0697021484375
1143,630.272705078125,335.9132995605469,31,630.272705078125,336.0697021484375
1144,629.1571655273438,335.9912414550781,31,629.1571655273438,336.00128173828125
1145,627.8629760742188,336.10089111328125,31,627.8629760742188,335.9912414550781
1146,626.4278564453125,336.00128173828125,31,626.4278564453125,335.9912414550781
1147,625.0785522460938,335.90087890625,31,625.0785522460938,335.9830627441406
1148,624.1293334960938,335.9077453613281,31,624.1293334960938,335.9830627441406
1149,623.5692749023438,335.9830627441406,31,623.5692749023438,335.9830627441406
1150,622.3580932617188,336.11663818359375,31,623.5692749023438,336.11663818359375
1151,622.5977783203125,336.39947509765625,31,623.5692749023438,336.39947509765625
1152,623.814697265625,337.22509765625,30,623.814697265625,337.22509765625
1153,624.9016723632812,338.05914306640625,29,624.9016723632812,338.05914306640625
1154,625.285888671875,338.82147216796875,28,625.0839233398438,338.82147216796875
1155,625.0966186523438,339.03240966796875,28,625.0966186523438,339.03240966796875
1156,625.0839233398438,339.2233581542969,28,625.285888671875,339.2233581542969
1157,625.3953247070312,339.3272399902344,28,625.3953247070312,339.3272399902344
1158,626.066162109375,340.2198791503906,27,626.066162109375,340.2198791503906
1159,626.366943359375,340.2222900390625,27,626.066162109375,340.2222900390625
1160,626.5648193359375,340.416748046875,27,626.1416625976562,340.416748046875
1161,625.6519775390625,340.5884094238281,27,626.366943359375,340.5884094238281
1162,626.1416625976562,340.80194091796875,27,626.4187622070312,340.80194091796875
1163,626.7493286132812,340.93035888671875,27,626.4187622070312,340.93035888671875
1164,626.4187622070312,341.3345642089844,27,626.6937255859375,341.3345642089844
1165,626.6937255859375,341.41412353515625,27,626.7171630859375,341.41412353515625
1166,626.745361328125,341.6857604980469,27,626.7171630859375,341.6857604980469
1167,626.7171630859375,341.97760009765625,27,626.745361328125,341.97760009765625
1168,626.8865356445312,342.2217102050781,27,626.8121948242188,342.2217102050781
1169,626.8121948242188,342.4107666015625,27,626.8865356445312,342.4107666015625
1170,627.1002197265625,342.7044982910156,27,627.1002197265625,342.7044982910156
1171,627.5234985351562,342.7818603515625,27,627.5234985351562,342.7818603515625
1172,628.0938720703125,342.8364562988281,27,628.0938720703125,342.8364562988281
1173,628.221435546875,343.03662109375,27,628.221435546875,343.03662109375
1174,628.5603637695312,343.0794677734375,27,628.5603637695312,343.0794677734375
1175,629.1395263671875,343.08001708984375,27,629.1395263671875,343.08001708984375
1176,629.5184326171875,343.1455383300781,27,629.5184326171875,343.1455383300781
1177,629.842041015625,343.272216796875,27,629.842041015625,343.272216796875
1178,631.093017578125,343.2983703613281,27,630.975830078125,343.2983703613281
1179,630.975830078125,343.7018127441406,27,631.093017578125,343.7018127441406
1180,632.4834594726562,343.96978759765625,27,632.4834594726562,343.96978759765625
1181,633.261474609375,344.085205078125,27,633.261474609375,344.085205078125
1182,633.81396484375,344.3290710449219,27,633.81396484375,344.3290710449219
1183,634.4066162109375,344.5916442871094,27,634.4066162109375,344.5916442871094
1184,635.3977661132812,344.9053039550781,27,635.3977661132812,344.9053039550781
1185,636.3013916015625,344.9500732421875,27,636.3013916015625,344.9500732421875
1186,637.0482788085938,345.2979431152344,27,637.0482788085938,345.2979431152344
1187,637.8966064453125,345.4300842285156,27,637.8966064453125,345.4300842285156
1188,638.6290893554688,345.678955078125,27,638.6290893554688,345.678955078125
1189,639.4791870117188,345.96124267578125,27,639.4791870117188,345.96124267578125
1190,640.3728637695312,346.234619140625,27,640.3728637695312,346.234619140625
1191,640.8876953125,346.4132995605469,27,640.8876953125,346.4132995605469
